4273;4.6041,57.9482,32.0292,71.2005
4274;-9.5,37.01,-6.19,42.15
4275;-5.1991,42.2499,8.2305,51.1001
4276;-180.0,-90.0,180.0,90.0
4277;-7.5593,49.9593,1.7824,60.8407
4278;-7.56,49.96,1.78,60.84
4279;-10.48,49.96,1.75,60.84
4280;95.0,-6.5,108.55,6.0
4281;34.2191,29.1895,39.2993,33.38
4282;8.87,-7.13,18.65,3.72
4283;108.0,-45.0,155.0,-10.0
4284;-168.98,35.15,19.2,82.0
4285;50.75,24.48,51.64,26.18
4286;50.75,24.48,51.64,26.18
4287;-75.1201,53.7011,5.3682,85.0519
4288;-73.36,7.75,-60.75,12.22
4289;3.37,50.75,7.21,53.47
4291;-60.46,-35.89,-34.75,4.5
4292;-61.4257,-52.4498,-57.6958,-50.9998
4293;8.32,-31.2,25.28,-16.99
4294;114.0,-5.72,118.0,2.5
4295;113.69,-5.72,119.62,4.4
4297;43.2004,-25.6587,50.6001,-11.899
4298;109.55,0.85,119.26,7.35
4299;-10.6,51.33,-5.33,55.4
4300;-10.6,51.33,-5.33,55.4
4301;123.68,24.25,145.81,45.49
4302;-62.08,9.82,-58.53,11.68
4303;51.57,22.6,54.0,26.0
4304;-2.9174,32.0006,9.0926,37.0911
4306;5.97,45.83,10.49,47.81
4307;-2.92,32.0,9.09,37.09
4308;10.57,55.25,24.18,69.1
4309;-58.5096,-37.8698,-50.4499,-30.12
4310;-20.21,9.5,-11.37,16.7
4311;-58.1085,1.8432,-52.8687,9.5131
4312;9.5299,40.8394,23.0022,49.0208
4313;2.5412,49.511,6.4013,51.5011
4314;5.8705,47.2708,13.8319,55.0418
4315;-15.1222,7.1608,-7.6523,12.6913
4316;20.26,43.62,29.67,48.26
4317;20.26,43.62,31.5,48.26
4318;46.57,28.56,48.45,30.0999
4319;47.67,29.25,48.15,29.45
4322;-180.0,-90.0,180.0,90.0
4324;0.0,-90.0,0.0,90.0
4326;-180.0,-90.0,180.0,90.0
4600;-63.39,18.16,-62.93,18.31
4601;-61.89,16.99,-61.67,17.72
4602;-61.509,15.1863,-61.209,15.6464
4603;-61.8015,11.9502,-61.3515,12.5302
4604;-62.253,16.658,-61.1031,16.828
4605;-62.88,17.09,-62.53,17.43
4606;-61.0794,13.6985,-60.8594,14.1185
4607;-61.3031,12.8485,-61.1031,13.3786
4608;-95.15,41.68,-74.32,56.86
4609;-79.76,44.99,-57.1,62.56
4610;73.66,18.04,134.85,53.59
4611;113.8875,22.1615,114.5675,22.6215
4612;122.49,19.01,160.09,45.92
4613;113.69,-5.72,119.62,4.4
4614;50.7508,24.4793,51.6408,26.1793
4615;-17.2659,32.3864,-16.2459,33.1464
4616;-15.9,30.1,-15.8,30.2
4617;-141.15,41.68,-48.06,85.05
4618;-60.46,-35.89,-34.75,4.5
4619;10.57,55.2,24.18,69.1
4620;-16.8086,9.9994,22.9707,13.9999
4621;-63.1822,17.6537,-62.7022,18.2037
4622;-61.8,14.35,-60.75,16.51
4623;-54.6498,2.109,-51.05,5.9489
4624;-54.65,2.11,-49.62,9.06
4625;-61.25,14.38,-60.79,14.9
4626;55.2,-21.4,55.8,-20.8
4627;37.58,-25.92,58.27,-10.6
4628;-149.9598,-17.9113,-149.0698,-17.4513
4629;-151.8,-16.95,-150.9,-16.62
4630;-140.25,-9.5,-139.45,-8.75
4631;68.5028,-49.7506,70.6028,-48.5006
4632;44.9679,-12.9974,45.3179,-12.5974
4633;167.0,-21.2,167.5,-20.7
4634;163.9,-22.5,167.1,-20.0
4635;166.35,-20.7505,166.7,-20.3505
4636;139.5086,-66.8999,140.5087,-66.4999
4637;135.0075,-68.0001,142.0077,-65.9999
4638;-58.0234,43.5276,-55.1233,47.3877
4639;-177.0,-14.0,-176.0,-13.0
4640;-61.8,14.4,-60.82,16.51
4641;167.75,-21.7,168.15,-21.3
4642;167.3,-22.75,167.55,-22.5
4643;163.5468,-19.8528,163.6968,-19.5427
4644;166.3,-22.35,166.5,-22.1
4645;157.09,-23.4606,173.89,-17.2605
4646;43.2,-11.9,43.5,-11.4
4657;-24.6038,63.2482,-13.4037,66.5985
4658;-24.6003,63.2503,-13.4006,66.6002
4659;-28.64,59.87,-10.32,69.23
4660;-9.0978,70.769,-7.8493,71.1692
4661;20.98,55.64,28.23,58.12
4662;163.9,-22.5,167.1,-20.0
4663;-17.27,32.39,-16.25,33.15
4664;-25.9,36.9,-24.95,37.95
4665;-28.85,38.35,-27.0,39.15
4666;-9.5,37.01,-6.19,42.15
4667;46.5,29.05,48.0,30.1
4668;-8.9488,36.001,31.6011,71.0503
4669;21.07,53.92,26.82,56.48
4670;5.95,34.49,18.97,47.12
4671;-2.92,32.0,9.09,37.09
4672;-178.0006,-45.0005,-175.0007,-43.0005
4673;-178.0006,-45.0004,-175.0007,-43.0005
4674;-118.5,-56.15,-34.0,32.74
4675;144.5976,13.2085,144.9976,13.6886
4676;100.15,13.92,107.76,22.51
4677;100.15,13.92,107.76,22.51
4678;100.1502,13.92,107.76,22.5098
4679;-17.5021,19.359,-16.0021,21.2492
4680;-17.9998,17.3046,-15.9997,19.3648
4681;-20.41,14.73,-4.81,27.31
4682;88.1,15.09,92.72,26.65
4683;116.0883,2.2501,140.0789,21.432
4684;73.3297,3.8994,73.6997,4.4994
4685;12.21,-13.46,31.3,5.38
4686;-79.06,-4.22,-66.91,12.65
4687;-155.0,-29.0,-132.0,-7.0
4688;-138.691,-10.5931,-138.541,-10.3731
4689;-139.18,-10.05,-138.8,-9.67
4690;-149.69,-17.91,-149.07,-17.45
4691;-149.9598,-17.6113,-149.6898,-17.4513
4692;-152.3302,-16.5201,-152.1602,-16.3301
4693;51.8,27.7,52.5,28.2
4694;-73.62,-60.04,-53.5,-21.8
4695;24.0,-13.46,30.78,-6.0
4696;21.5,-7.25,24.0,-5.0
4697;12.21,-7.25,30.6,-5.0
4698;68.5028,-49.7506,70.6028,-48.5006
4699;57.293,-20.497,57.793,-19.9469
4700;-20.41,14.73,-4.81,27.31
4701;12.2112,-6.099,16.5012,-3.9488
4702;-20.41,14.73,-4.81,27.31
4703;12.11,-5.77,13.09,-4.39
4704;10.85,-6.0,13.11,-4.37
4705;10.85,-6.0,12.43,-5.03
4706;32.2982,27.2997,34.2482,29.9597
4707;-166.3314,23.6131,-166.0314,23.8831
4708;93.5354,-15.544,102.4256,-5.8939
4709;141.2815,24.7426,141.3615,24.8256
4710;-5.8148,-16.0252,-5.6348,-15.8752
4711;153.9485,24.26,154.0085,24.32
4712;-14.4205,-7.9904,-14.2905,-7.8804
4713;41.7804,10.9396,44.0503,12.8298
4714;168.0926,-19.7045,169.6327,-17.4044
4715;165.4935,-78.0014,166.9941,-77.0014
4716;-174.203,-4.6366,-171.3031,-2.7166
4717;-82.0002,20.7994,-72.7204,30.6898
4718;154.09,-13.26,171.1,-3.5
4719;-109.4715,-27.2107,-109.2315,-27.0607
4720;-176.16,-25.1,172.87,-9.79
4721;-179.4964,-18.4981,177.0038,-15.9981
4722;-38.4539,-55.2141,-34.6244,-53.794
4723;-81.4408,19.2599,-81.0808,19.4099
4724;72.343,-7.4877,72.503,-7.2078
4725;-169.631,16.0018,-169.3011,16.8118
4726;-80.1,19.65,-79.71,19.76
4727;-177.42,28.18,-177.3,28.29
4728;-18.6381,27.7185,-13.2984,29.3985
4729;-130.1803,-25.16,-129.9904,-25.0
4730;166.5007,-17.4008,168.3107,-14.6108
4731;177.0237,-18.6015,178.8737,-17.2614
4732;162.0307,8.6405,168.0007,19.3406
4733;166.5801,19.2584,166.6601,19.3384
4734;-12.7333,-37.4225,-12.2133,-37.0425
4735;136.6756,4.0101,168.4472,12.7718
4736;-61.0048,-64.1029,-60.1845,-62.8629
4737;122.52,31.6,132.1,39.16
4738;113.89,22.16,114.57,22.62
4739;113.8875,22.1615,114.5675,22.6215
4740;0.0,-90.0,0.0,90.0
4741;-7.75,61.33,-6.18,62.42
4742;98.12,0.85,119.68,10.07
4743;38.8231,29.0601,49.4031,37.4107
4744;44.3,29.75,49.4,33.5
4745;11.87,50.15,15.05,51.69
4746;9.87,50.19,12.65,51.65
4747;-75.1,53.7,5.37,85.05
4748;-179.4964,-17.0514,178.2537,-16.0012
4749;157.09,-23.46,173.89,-17.26
4750;166.35,-20.75,166.7,-20.35
4751;99.64,1.26,104.29,6.71
4752;177.0237,-18.6015,178.8737,-17.2614
4753;-7.75,61.33,-6.18,62.42
4754;9.3107,19.5098,25.9801,35.9996
4755;91.66,-13.01,141.1,7.92
4756;102.2,6.0,113.32,23.39
4757;103.62,1.12,104.16,1.46
4758;-80.74,14.63,-74.38,19.42
4759;-67.07,24.53,172.4,71.35
4760;-180.0,-90.0,180.0,90.0
4761;13.02,42.3,19.5,46.57
4762;-68.23,28.87,-61.34,35.77
4763;-130.18,-25.16,-129.99,-25.0
4764;-140.0,-90.0,150.0,-60.0
4765;13.37,45.44,16.68,46.91
4801;-1.4696,45.83,3.0504,47.81
4802;-4.9791,-4.22,7.1709,12.65
4803;-0.3681,37.01,2.9419,42.15
4804;10.7897,-7.9021,14.1902,1.9989
4805;27.1967,40.84,40.6667,49.02
4806;-6.5023,34.49,6.5177,47.12
4807;-8.3737,46.9444,6.5481,56.7779
4808;-11.8077,-6.5,1.7423,6.0
4809;-1.828,49.51,2.032,51.5
4810;45.4036,-28.5097,53.6254,-13.2211
4811;-5.8384,35.5562,7.506,41.2123
4813;-1.6977,-8.78,8.7623,-5.73
4814;-7.4883,55.25,6.1217,69.1
4815;-5.4463,33.23,6.2537,41.77
4816;5.7364,33.6111,10.3253,41.5
4817;-6.1188,57.9482,21.3063,71.2005
4818;29.7567,47.74,40.2267,51.05
4819;-17.2303,21.0889,10.7253,41.4889
4820;6.8823,-5.72,12.8123,4.4
4821;-5.8414,35.5556,7.5031,41.2111
4901;-7.5372,42.25,5.8928,51.1
4902;4.9586,52.6667,6.5475,54.5556
4903;-5.6121,35.98,6.9579,43.8
4904;-0.3681,37.01,2.9419,42.15
